# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0140110	MF	e	transcription regulator activity	7/7	1919/20424	6.40070562911705e-08	1	7	0.0001033287245393796	ENSG00000025434, ENSG00000072310, ENSG00000101076, ENSG00000131759, ENSG00000131910, ENSG00000164749, ENSG00000186350
GO:0000978	MF	e	RNA polymerase II cis-regulatory region sequence-specific DNA binding	6/7	1196/20424	2.65001202480814e-07	9	6	0.00024378250319327717	ENSG00000025434, ENSG00000072310, ENSG00000101076, ENSG00000131759, ENSG00000164749, ENSG00000186350
GO:0000987	MF	e	cis-regulatory region sequence-specific DNA binding	6/7	1217/20424	2.939647989580104e-07	8	6	0.00024378250319327717	ENSG00000025434, ENSG00000072310, ENSG00000101076, ENSG00000131759, ENSG00000164749, ENSG00000186350
GO:0032810	MF	e	sterol response element binding	2/7	3/20424	3.020225106668724e-07	10	2	0.00024378250319327717	ENSG00000025434, ENSG00000072310
GO:0008134	MF	e	transcription factor binding	5/7	592/20424	4.026495203261327e-07	3	5	0.0002785759467056372	ENSG00000072310, ENSG00000101076, ENSG00000131759, ENSG00000131910, ENSG00000186350
GO:0000981	MF	e	DNA-binding transcription factor activity, RNA polymerase II-specific	6/7	1364/20424	5.796739831331962e-07	3	6	0.000347784382202438	ENSG00000025434, ENSG00000072310, ENSG00000101076, ENSG00000131759, ENSG00000164749, ENSG00000186350
GO:0000977	MF	e	RNA polymerase II transcription regulatory region sequence-specific DNA binding	6/7	1412/20424	7.120976284145142e-07	8	6	0.000347784382202438	ENSG00000025434, ENSG00000072310, ENSG00000101076, ENSG00000131759, ENSG00000164749, ENSG00000186350
GO:0003700	MF	e	DNA-binding transcription factor activity	6/7	1414/20424	7.181176588941524e-07	2	6	0.000347784382202438	ENSG00000025434, ENSG00000072310, ENSG00000101076, ENSG00000131759, ENSG00000164749, ENSG00000186350
GO:0000976	MF	e	transcription regulatory region sequence-specific DNA binding	6/7	1506/20424	1.0445874137259901e-06	7	6	0.00042491598125356895	ENSG00000025434, ENSG00000072310, ENSG00000101076, ENSG00000131759, ENSG00000164749, ENSG00000186350
GO:0001067	MF	e	regulatory region nucleic acid binding	6/7	1508/20424	1.0528580993274473e-06	4	6	0.00042491598125356895	ENSG00000025434, ENSG00000072310, ENSG00000101076, ENSG00000131759, ENSG00000164749, ENSG00000186350
GO:1990837	MF	e	sequence-specific double-stranded DNA binding	6/7	1563/20424	1.3025562843193836e-06	6	6	0.0004852523142275981	ENSG00000025434, ENSG00000072310, ENSG00000101076, ENSG00000131759, ENSG00000164749, ENSG00000186350
GO:0044323	MF	e	retinoic acid-responsive element binding	2/7	6/20424	1.5093731961639477e-06	10	2	0.0005221353135015713	ENSG00000131759, ENSG00000186350
GO:0003690	MF	e	double-stranded DNA binding	6/7	1657/20424	1.8423713079201744e-06	5	6	0.0005388210305717644	ENSG00000025434, ENSG00000072310, ENSG00000101076, ENSG00000131759, ENSG00000164749, ENSG00000186350
GO:0043565	MF	e	sequence-specific DNA binding	6/7	1665/20424	1.895787813494733e-06	5	6	0.0005388210305717644	ENSG00000025434, ENSG00000072310, ENSG00000101076, ENSG00000131759, ENSG00000164749, ENSG00000186350
GO:0008270	MF	e	zinc ion binding	5/7	814/20424	1.9514464893490267e-06	6	5	0.0005388210305717644	ENSG00000025434, ENSG00000101076, ENSG00000131759, ENSG00000164749, ENSG00000186350
GO:0033293	MF	e	monocarboxylic acid binding	3/7	80/20424	2.002638560869659e-06	5	3	0.0005388210305717644	ENSG00000101076, ENSG00000131759, ENSG00000186350
GO:0001221	MF	e	transcription coregulator binding	3/7	108/20424	4.955790861270501e-06	4	3	0.0012632050074280546	ENSG00000072310, ENSG00000131759, ENSG00000186350
GO:0046914	MF	e	transition metal ion binding	5/7	1083/20424	7.976279273943958e-06	5	5	0.0018544162040141387	ENSG00000025434, ENSG00000101076, ENSG00000131759, ENSG00000164749, ENSG00000186350
GO:0001228	MF	e	DNA-binding transcription activator activity, RNA polymerase II-specific	4/7	456/20424	8.137688915051388e-06	4	4	0.0018544162040141387	ENSG00000025434, ENSG00000072310, ENSG00000101076, ENSG00000164749
GO:0001216	MF	e	DNA-binding transcription activator activity	4/7	460/20424	8.42394311135888e-06	3	4	0.0018544162040141387	ENSG00000025434, ENSG00000072310, ENSG00000101076, ENSG00000164749
GO:0001972	MF	e	retinoic acid binding	2/7	20/20424	1.9075077471768454e-05	6	2	0.003969202170254025	ENSG00000131759, ENSG00000186350
GO:0003677	MF	e	DNA binding	6/7	2473/20424	1.966980220650353e-05	4	6	0.003969202170254025	ENSG00000025434, ENSG00000072310, ENSG00000101076, ENSG00000131759, ENSG00000164749, ENSG00000186350
GO:0031406	MF	e	carboxylic acid binding	3/7	194/20424	2.8717636733513232e-05	4	3	0.0055631805880161835	ENSG00000101076, ENSG00000131759, ENSG00000186350
GO:0019840	MF	e	isoprenoid binding	2/7	38/20424	7.03706266625844e-05	3	2	0.012188332815046983	ENSG00000131759, ENSG00000186350
GO:0005501	MF	e	retinoid binding	2/7	38/20424	7.03706266625844e-05	4	2	0.012188332815046983	ENSG00000131759, ENSG00000186350
GO:0008289	MF	e	lipid binding	4/7	789/20424	7.046733818321609e-05	2	4	0.012188332815046983	ENSG00000025434, ENSG00000101076, ENSG00000131759, ENSG00000186350
GO:0061629	MF	e	RNA polymerase II-specific DNA-binding transcription factor binding	3/7	347/20424	0.00016176102129354742	5	3	0.027014090556022417	ENSG00000101076, ENSG00000131910, ENSG00000186350
