# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0097150	BP	e	neuronal stem cell population maintenance	2/12	23/20424	7.951636324840289e-05	4	2	0.011108691244883104	ENSG00000118689, ENSG00000150907
GO:0045580	BP	e	regulation of T cell differentiation	3/12	149/20424	7.977033373356279e-05	8	3	0.011108691244883104	ENSG00000113916, ENSG00000118689, ENSG00000137265
GO:0043066	BP	e	negative regulation of apoptotic process	5/12	858/20424	8.002237187241382e-05	7	5	0.011108691244883104	ENSG00000109320, ENSG00000113916, ENSG00000136826, ENSG00000150907, ENSG00000172216
GO:0071417	BP	e	cellular response to organonitrogen compound	4/12	432/20424	8.539744710382789e-05	5	4	0.011749011271632892	ENSG00000109320, ENSG00000118689, ENSG00000150907, ENSG00000172216
GO:0001773	BP	e	myeloid dendritic cell activation	2/12	24/20424	8.671680847906061e-05	5	2	0.01181001936973469	ENSG00000137265, ENSG00000156127
GO:0043069	BP	e	negative regulation of programmed cell death	5/12	874/20424	8.737375612627392e-05	6	5	0.01181001936973469	ENSG00000109320, ENSG00000113916, ENSG00000136826, ENSG00000150907, ENSG00000172216
GO:0022407	BP	e	regulation of cell-cell adhesion	4/12	443/20424	9.413690603089084e-05	5	4	0.012304560972710325	ENSG00000113916, ENSG00000118689, ENSG00000136826, ENSG00000172216
GO:0032753	BP	e	positive regulation of interleukin-4 production	2/12	25/20424	9.422663344667522e-05	8	2	0.012304560972710325	ENSG00000137265, ENSG00000172216
GO:0042832	BP	e	defense response to protozoan	2/12	25/20424	9.422663344667522e-05	6	2	0.012304560972710325	ENSG00000137265, ENSG00000156127
GO:0061436	BP	e	establishment of skin barrier	2/12	25/20424	9.422663344667522e-05	8	2	0.012304560972710325	ENSG00000073282, ENSG00000158055
GO:0001562	BP	e	response to protozoan	2/12	26/20424	0.00010204553293994103	5	2	0.013213610227492028	ENSG00000137265, ENSG00000156127
GO:1901699	BP	e	cellular response to nitrogen compound	4/12	474/20424	0.00012228459395850546	4	4	0.015702360902555088	ENSG00000109320, ENSG00000118689, ENSG00000150907, ENSG00000172216
GO:0007165	BP	e	signal transduction	9/12	4455/20424	0.00012722700717481128	4	9	0.016085180920511644	ENSG00000073282, ENSG00000109320, ENSG00000113916, ENSG00000118689, ENSG00000136826, ENSG00000150907, ENSG00000156127, ENSG00000158055, ENSG00000172216
GO:0033561	BP	e	regulation of water loss via skin	2/12	29/20424	0.0001273536291973795	7	2	0.016085180920511644	ENSG00000073282, ENSG00000158055
GO:0051249	BP	e	regulation of lymphocyte activation	4/12	481/20424	0.0001294057704091132	6	4	0.016211492001902646	ENSG00000113916, ENSG00000118689, ENSG00000137265, ENSG00000172216
GO:0045619	BP	e	regulation of lymphocyte differentiation	3/12	178/20424	0.00013514719869780432	7	3	0.016794219231729572	ENSG00000113916, ENSG00000118689, ENSG00000137265
GO:2000377	BP	e	regulation of reactive oxygen species metabolic process	3/12	181/20424	0.00014199505275759442	5	3	0.017402100401778576	ENSG00000118689, ENSG00000136826, ENSG00000150907
GO:0060548	BP	e	negative regulation of cell death	5/12	970/20424	0.0001431818140378596	5	5	0.017402100401778576	ENSG00000109320, ENSG00000113916, ENSG00000136826, ENSG00000150907, ENSG00000172216
GO:0043065	BP	e	positive regulation of apoptotic process	4/12	494/20424	0.00014342700701057038	7	4	0.017402100401778576	ENSG00000073282, ENSG00000113916, ENSG00000118689, ENSG00000150907
GO:0045589	BP	e	regulation of regulatory T cell differentiation	2/12	31/20424	0.00014576547912334133	9	2	0.017547658342277863	ENSG00000113916, ENSG00000118689
GO:0009719	BP	e	response to endogenous stimulus	5/12	986/20424	0.00015468020629382084	2	5	0.018423525153919946	ENSG00000109320, ENSG00000118689, ENSG00000119138, ENSG00000150907, ENSG00000172216
GO:0032673	BP	e	regulation of interleukin-4 production	2/12	32/20424	0.00015543242715358513	7	2	0.018423525153919946	ENSG00000137265, ENSG00000172216
GO:0022408	BP	e	negative regulation of cell-cell adhesion	3/12	188/20424	0.00015884494456167483	6	3	0.01864629065919278	ENSG00000113916, ENSG00000136826, ENSG00000172216
GO:0043068	BP	e	positive regulation of programmed cell death	4/12	508/20424	0.00015973199863803276	6	4	0.01864629065919278	ENSG00000073282, ENSG00000113916, ENSG00000118689, ENSG00000150907
GO:0070887	BP	e	cellular response to chemical stimulus	6/12	1661/20424	0.00017240568527927559	3	6	0.019974430108784646	ENSG00000109320, ENSG00000118689, ENSG00000119138, ENSG00000136826, ENSG00000150907, ENSG00000172216
GO:0010837	BP	e	regulation of keratinocyte proliferation	2/12	34/20424	0.00017568685025422522	6	2	0.02020267668333848	ENSG00000073282, ENSG00000119138
GO:0097028	BP	e	dendritic cell differentiation	2/12	35/20424	0.00018627371829434128	6	2	0.021261420186648183	ENSG00000137265, ENSG00000156127
GO:0051707	BP	e	response to other organism	5/12	1034/20424	0.00019350650325537593	4	5	0.021924571387221235	ENSG00000109320, ENSG00000137265, ENSG00000147862, ENSG00000156127, ENSG00000172216
GO:0045622	BP	e	regulation of T-helper cell differentiation	2/12	37/20424	0.00020836525129490742	11	2	0.023435767570826486	ENSG00000113916, ENSG00000137265
GO:0010942	BP	e	positive regulation of cell death	4/12	568/20424	0.00024523689665104765	5	4	0.027383009713739078	ENSG00000073282, ENSG00000113916, ENSG00000118689, ENSG00000150907
GO:0010628	BP	e	positive regulation of gene expression	5/12	1091/20424	0.00024894638874509834	6	5	0.027415861109488574	ENSG00000136826, ENSG00000137265, ENSG00000156127, ENSG00000158055, ENSG00000172216
GO:1901653	BP	e	cellular response to peptide	3/12	219/20424	0.0002490895291925758	6	3	0.027415861109488574	ENSG00000109320, ENSG00000118689, ENSG00000150907
GO:0002694	BP	e	regulation of leukocyte activation	4/12	573/20424	0.00025360616565628066	5	4	0.02771501706806829	ENSG00000113916, ENSG00000118689, ENSG00000137265, ENSG00000172216
GO:0030330	BP	e	DNA damage response, signal transduction by p53 class mediator	2/12	42/20424	0.0002689337727950252	7	2	0.029183102147877064	ENSG00000118689, ENSG00000156127
GO:0031347	BP	e	regulation of defense response	4/12	595/20424	0.00029291052179147224	5	4	0.03156264496702654	ENSG00000109320, ENSG00000113916, ENSG00000136826, ENSG00000172216
GO:0009725	BP	e	response to hormone	4/12	597/20424	0.0002966896758252897	4	4	0.03174785565827701	ENSG00000109320, ENSG00000118689, ENSG00000119138, ENSG00000150907
GO:0048583	BP	e	regulation of response to stimulus	8/12	3730/20424	0.00030100400532914284	3	8	0.03198738426287422	ENSG00000073282, ENSG00000109320, ENSG00000113916, ENSG00000118689, ENSG00000136826, ENSG00000137265, ENSG00000150907, ENSG00000172216
GO:1902895	BP	e	positive regulation of pri-miRNA transcription by RNA polymerase II	2/12	45/20424	0.00030892430044484226	12	2	0.03260420921612722	ENSG00000118689, ENSG00000136826
GO:0050865	BP	e	regulation of cell activation	4/12	623/20424	0.0003490931354307153	4	4	0.03659303485613532	ENSG00000113916, ENSG00000118689, ENSG00000137265, ENSG00000172216
GO:0060828	BP	e	regulation of canonical Wnt signaling pathway	3/12	249/20424	0.0003630940503728537	7	3	0.0378034879878061	ENSG00000109320, ENSG00000118689, ENSG00000150907
GO:0043370	BP	e	regulation of CD4-positive, alpha-beta T cell differentiation	2/12	49/20424	0.00036648577313419783	10	2	0.037900532068623184	ENSG00000113916, ENSG00000137265
GO:0009968	BP	e	negative regulation of signal transduction	5/12	1188/20424	0.0003705802326862011	6	5	0.03806847203641116	ENSG00000073282, ENSG00000113916, ENSG00000118689, ENSG00000137265, ENSG00000150907
GO:1903428	BP	e	positive regulation of reactive oxygen species biosynthetic process	2/12	50/20424	0.00038163141617565015	7	2	0.038944095972520486	ENSG00000118689, ENSG00000136826
GO:0097190	BP	e	apoptotic signaling pathway	3/12	257/20424	0.00039831897958597244	5	3	0.04037958655552796	ENSG00000073282, ENSG00000118689, ENSG00000172216
GO:1903131	BP	e	mononuclear cell differentiation	3/12	258/20424	0.00040287130760982586	5	3	0.04057345814261627	ENSG00000113916, ENSG00000137265, ENSG00000156127
GO:0045596	BP	e	negative regulation of cell differentiation	4/12	648/20424	0.0004054976023079308	5	4	0.04057345814261627	ENSG00000073282, ENSG00000113916, ENSG00000118689, ENSG00000150907
GO:0042770	BP	e	signal transduction in response to DNA damage	2/12	52/20424	0.00041282692990737336	6	2	0.04077724463424818	ENSG00000118689, ENSG00000156127
GO:0071385	BP	e	cellular response to glucocorticoid stimulus	2/12	52/20424	0.00041282692990737336	8	2	0.04077724463424818	ENSG00000118689, ENSG00000119138
GO:0043207	BP	e	response to external biotic stimulus	5/12	1222/20424	0.00042253635887373373	3	5	0.041470463400543715	ENSG00000109320, ENSG00000137265, ENSG00000147862, ENSG00000156127, ENSG00000172216
GO:0080135	BP	e	regulation of cellular response to stress	4/12	662/20424	0.00043981027428195496	5	4	0.0428926361798142	ENSG00000113916, ENSG00000118689, ENSG00000136826, ENSG00000150907
GO:0001818	BP	e	negative regulation of cytokine production	3/12	273/20424	0.0004752381338543395	7	3	0.0460562541167391	ENSG00000109320, ENSG00000113916, ENSG00000136826
GO:0050891	BP	e	multicellular organismal water homeostasis	2/12	56/20424	0.00047882647514795994	6	2	0.046113982222218214	ENSG00000073282, ENSG00000158055
GO:0043388	BP	e	positive regulation of DNA binding	2/12	57/20424	0.0004960763897540707	5	2	0.04747851608522035	ENSG00000136826, ENSG00000137265
GO:0071384	BP	e	cellular response to corticosteroid stimulus	2/12	58/20424	0.0005136257177396024	7	2	0.04885468323857737	ENSG00000118689, ENSG00000119138
GO:0010648	BP	e	negative regulation of cell communication	5/12	1280/20424	0.0005238561724630763	5	5	0.0495220844262794	ENSG00000073282, ENSG00000113916, ENSG00000118689, ENSG00000137265, ENSG00000150907
GO:0007162	BP	e	negative regulation of cell adhesion	3/12	284/20424	0.0005333075251927423	5	3	0.0498119714604142	ENSG00000113916, ENSG00000136826, ENSG00000172216
GO:0023057	BP	e	negative regulation of signaling	5/12	1285/20424	0.0005333879739741933	4	5	0.0498119714604142	ENSG00000073282, ENSG00000113916, ENSG00000118689, ENSG00000137265, ENSG00000150907
GO:0000785	CC	e	chromatin	11/12	1094/20424	1.1335395023552994e-13	2	11	2.2376069776493607e-10	ENSG00000073282, ENSG00000109320, ENSG00000118689, ENSG00000119138, ENSG00000136826, ENSG00000137265, ENSG00000147862, ENSG00000150907, ENSG00000156127, ENSG00000158055, ENSG00000172216
GO:0005654	CC	e	nucleoplasm	12/12	3804/20424	1.7181357638671347e-09	2	12	1.6957999989368618e-06	ENSG00000073282, ENSG00000109320, ENSG00000113916, ENSG00000118689, ENSG00000119138, ENSG00000136826, ENSG00000137265, ENSG00000147862, ENSG00000150907, ENSG00000156127, ENSG00000158055, ENSG00000172216
GO:0005634	CC	e	nucleus	11/12	5475/20424	4.617405398444159e-06	5	11	0.0030382527521762566	ENSG00000073282, ENSG00000109320, ENSG00000113916, ENSG00000118689, ENSG00000119138, ENSG00000137265, ENSG00000147862, ENSG00000150907, ENSG00000156127, ENSG00000158055, ENSG00000172216
GO:0000978	MF	e	RNA polymerase II cis-regulatory region sequence-specific DNA binding	12/12	1196/20424	1.5432807834876574e-15	9	12	2.3407926523153222e-12	ENSG00000073282, ENSG00000109320, ENSG00000113916, ENSG00000118689, ENSG00000119138, ENSG00000136826, ENSG00000137265, ENSG00000147862, ENSG00000150907, ENSG00000156127, ENSG00000158055, ENSG00000172216
GO:0001228	MF	e	DNA-binding transcription activator activity, RNA polymerase II-specific	10/12	456/20424	1.7707551471874033e-15	4	10	2.3407926523153222e-12	ENSG00000073282, ENSG00000109320, ENSG00000118689, ENSG00000136826, ENSG00000137265, ENSG00000147862, ENSG00000150907, ENSG00000156127, ENSG00000158055, ENSG00000172216
GO:0000987	MF	e	cis-regulatory region sequence-specific DNA binding	12/12	1217/20424	1.9035922423909994e-15	8	12	2.3407926523153222e-12	ENSG00000073282, ENSG00000109320, ENSG00000113916, ENSG00000118689, ENSG00000119138, ENSG00000136826, ENSG00000137265, ENSG00000147862, ENSG00000150907, ENSG00000156127, ENSG00000158055, ENSG00000172216
GO:0001216	MF	e	DNA-binding transcription activator activity	10/12	460/20424	1.933341030200555e-15	3	10	2.3407926523153222e-12	ENSG00000073282, ENSG00000109320, ENSG00000118689, ENSG00000136826, ENSG00000137265, ENSG00000147862, ENSG00000150907, ENSG00000156127, ENSG00000158055, ENSG00000172216
GO:0000981	MF	e	DNA-binding transcription factor activity, RNA polymerase II-specific	12/12	1364/20424	7.52337913934572e-15	3	12	7.287145034370264e-12	ENSG00000073282, ENSG00000109320, ENSG00000113916, ENSG00000118689, ENSG00000119138, ENSG00000136826, ENSG00000137265, ENSG00000147862, ENSG00000150907, ENSG00000156127, ENSG00000158055, ENSG00000172216
GO:0000977	MF	e	RNA polymerase II transcription regulatory region sequence-specific DNA binding	12/12	1412/20424	1.1412353153563671e-14	8	12	8.031507214138184e-12	ENSG00000073282, ENSG00000109320, ENSG00000113916, ENSG00000118689, ENSG00000119138, ENSG00000136826, ENSG00000137265, ENSG00000147862, ENSG00000150907, ENSG00000156127, ENSG00000158055, ENSG00000172216
GO:0003700	MF	e	DNA-binding transcription factor activity	12/12	1414/20424	1.1608620792683726e-14	2	12	8.031507214138184e-12	ENSG00000073282, ENSG00000109320, ENSG00000113916, ENSG00000118689, ENSG00000119138, ENSG00000136826, ENSG00000137265, ENSG00000147862, ENSG00000150907, ENSG00000156127, ENSG00000158055, ENSG00000172216
GO:0000976	MF	e	transcription regulatory region sequence-specific DNA binding	12/12	1506/20424	2.480460220412394e-14	7	12	1.356269620110592e-11	ENSG00000073282, ENSG00000109320, ENSG00000113916, ENSG00000118689, ENSG00000119138, ENSG00000136826, ENSG00000137265, ENSG00000147862, ENSG00000150907, ENSG00000156127, ENSG00000158055, ENSG00000172216
GO:0001067	MF	e	regulatory region nucleic acid binding	12/12	1508/20424	2.5204267150516886e-14	4	12	1.356269620110592e-11	ENSG00000073282, ENSG00000109320, ENSG00000113916, ENSG00000118689, ENSG00000119138, ENSG00000136826, ENSG00000137265, ENSG00000147862, ENSG00000150907, ENSG00000156127, ENSG00000158055, ENSG00000172216
GO:1990837	MF	e	sequence-specific double-stranded DNA binding	12/12	1563/20424	3.880055380997691e-14	6	12	1.8791108210171818e-11	ENSG00000073282, ENSG00000109320, ENSG00000113916, ENSG00000118689, ENSG00000119138, ENSG00000136826, ENSG00000137265, ENSG00000147862, ENSG00000150907, ENSG00000156127, ENSG00000158055, ENSG00000172216
GO:0003690	MF	e	double-stranded DNA binding	12/12	1657/20424	7.838728317627314e-14	5	12	3.352456023532096e-11	ENSG00000073282, ENSG00000109320, ENSG00000113916, ENSG00000118689, ENSG00000119138, ENSG00000136826, ENSG00000137265, ENSG00000147862, ENSG00000150907, ENSG00000156127, ENSG00000158055, ENSG00000172216
GO:0043565	MF	e	sequence-specific DNA binding	12/12	1665/20424	8.306725641624024e-14	5	12	3.352456023532096e-11	ENSG00000073282, ENSG00000109320, ENSG00000113916, ENSG00000118689, ENSG00000119138, ENSG00000136826, ENSG00000137265, ENSG00000147862, ENSG00000150907, ENSG00000156127, ENSG00000158055, ENSG00000172216
GO:0140110	MF	e	transcription regulator activity	12/12	1919/20424	4.588251119031277e-13	1	12	1.7093000130360363e-10	ENSG00000073282, ENSG00000109320, ENSG00000113916, ENSG00000118689, ENSG00000119138, ENSG00000136826, ENSG00000137265, ENSG00000147862, ENSG00000150907, ENSG00000156127, ENSG00000158055, ENSG00000172216
GO:0003677	MF	e	DNA binding	12/12	2473/20424	9.700517360778718e-12	4	12	3.355686112732238e-09	ENSG00000073282, ENSG00000109320, ENSG00000113916, ENSG00000118689, ENSG00000119138, ENSG00000136826, ENSG00000137265, ENSG00000147862, ENSG00000150907, ENSG00000156127, ENSG00000158055, ENSG00000172216
GO:0003682	MF	e	chromatin binding	8/12	581/20424	1.8305972796559116e-10	2	8	5.9103884169157205e-08	ENSG00000073282, ENSG00000109320, ENSG00000113916, ENSG00000118689, ENSG00000136826, ENSG00000150907, ENSG00000158055, ENSG00000172216
GO:0003676	MF	e	nucleic acid binding	12/12	3963/20424	2.8103678007777568e-09	3	12	8.506632036979172e-07	ENSG00000073282, ENSG00000109320, ENSG00000113916, ENSG00000118689, ENSG00000119138, ENSG00000136826, ENSG00000137265, ENSG00000147862, ENSG00000150907, ENSG00000156127, ENSG00000158055, ENSG00000172216
GO:0031490	MF	e	chromatin DNA binding	4/12	104/20424	3.043191505929199e-07	5	4	8.636122661605727e-05	ENSG00000113916, ENSG00000118689, ENSG00000150907, ENSG00000158055
GO:1901363	MF	e	heterocyclic compound binding	12/12	5879/20424	3.2097916148854656e-07	2	12	8.636122661605727e-05	ENSG00000073282, ENSG00000109320, ENSG00000113916, ENSG00000118689, ENSG00000119138, ENSG00000136826, ENSG00000137265, ENSG00000147862, ENSG00000150907, ENSG00000156127, ENSG00000158055, ENSG00000172216
GO:0097159	MF	e	organic cyclic compound binding	12/12	5956/20424	3.752793766885241e-07	2	12	9.565673796329065e-05	ENSG00000073282, ENSG00000109320, ENSG00000113916, ENSG00000118689, ENSG00000119138, ENSG00000136826, ENSG00000137265, ENSG00000147862, ENSG00000150907, ENSG00000156127, ENSG00000158055, ENSG00000172216
GO:0001227	MF	e	DNA-binding transcription repressor activity, RNA polymerase II-specific	5/12	321/20424	6.725808379884611e-07	4	5	0.00016286544991890584	ENSG00000109320, ENSG00000113916, ENSG00000118689, ENSG00000150907, ENSG00000172216
GO:0001217	MF	e	DNA-binding transcription repressor activity	5/12	325/20424	7.149941668678093e-07	3	5	0.0001648912738162286	ENSG00000109320, ENSG00000113916, ENSG00000118689, ENSG00000150907, ENSG00000172216
GO:0008013	MF	e	beta-catenin binding	3/12	87/20424	1.5974664656158995e-05	3	3	0.003516604587717182	ENSG00000118689, ENSG00000136826, ENSG00000150907
