# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0090095	BP	e	regulation of metanephric cap mesenchymal cell proliferation	1/8	1/20424	0.0003916960438546666	6	1	0.04504212193848177	ENSG00000136997
GO:1904620	BP	e	cellular response to dimethyl sulfoxide	1/8	1/20424	0.0003916960438546666	5	1	0.04504212193848177	ENSG00000136997
GO:0060520	BP	e	activation of prostate induction by androgen receptor signaling pathway	1/8	1/20424	0.0003916960438546666	9	1	0.04504212193848177	ENSG00000169083
GO:0003409	BP	e	optic cup structural organization	1/8	1/20424	0.0003916960438546666	3	1	0.04504212193848177	ENSG00000137203
GO:0090096	BP	e	positive regulation of metanephric cap mesenchymal cell proliferation	1/8	1/20424	0.0003916960438546666	7	1	0.04504212193848177	ENSG00000136997
GO:0000785	CC	e	chromatin	8/8	1094/20424	6.614038804451575e-11	2	8	1.305611259998741e-07	ENSG00000087510, ENSG00000091831, ENSG00000131759, ENSG00000136997, ENSG00000137203, ENSG00000140009, ENSG00000159216, ENSG00000169083
GO:0005654	CC	e	nucleoplasm	8/8	3804/20424	1.4394424696391845e-06	2	8	0.0014207297175338751	ENSG00000087510, ENSG00000091831, ENSG00000131759, ENSG00000136997, ENSG00000137203, ENSG00000140009, ENSG00000159216, ENSG00000169083
GO:0005667	CC	e	transcription regulator complex	4/8	493/20424	2.1736432128468388e-05	2	4	0.013110133960576947	ENSG00000091831, ENSG00000131759, ENSG00000136997, ENSG00000159216
GO:0005634	CC	e	nucleus	8/8	5475/20424	2.6565620994076898e-05	5	8	0.013110133960576947	ENSG00000087510, ENSG00000091831, ENSG00000131759, ENSG00000136997, ENSG00000137203, ENSG00000140009, ENSG00000159216, ENSG00000169083
GO:0090575	CC	e	RNA polymerase II transcription regulator complex	3/8	241/20424	8.697859336295505e-05	3	3	0.03433914865969465	ENSG00000131759, ENSG00000136997, ENSG00000159216
GO:0000978	MF	e	RNA polymerase II cis-regulatory region sequence-specific DNA binding	8/8	1196/20424	1.3524765283167617e-10	9	8	3.765872168525977e-07	ENSG00000087510, ENSG00000091831, ENSG00000131759, ENSG00000136997, ENSG00000137203, ENSG00000140009, ENSG00000159216, ENSG00000169083
GO:0000987	MF	e	cis-regulatory region sequence-specific DNA binding	8/8	1217/20424	1.5551815686665196e-10	8	8	3.765872168525977e-07	ENSG00000087510, ENSG00000091831, ENSG00000131759, ENSG00000136997, ENSG00000137203, ENSG00000140009, ENSG00000159216, ENSG00000169083
GO:0000981	MF	e	DNA-binding transcription factor activity, RNA polymerase II-specific	8/8	1364/20424	3.8819728188961764e-10	3	8	5.01872793259951e-07	ENSG00000087510, ENSG00000091831, ENSG00000131759, ENSG00000136997, ENSG00000137203, ENSG00000140009, ENSG00000159216, ENSG00000169083
GO:0000977	MF	e	RNA polymerase II transcription regulatory region sequence-specific DNA binding	8/8	1412/20424	5.122939911654742e-10	8	8	5.01872793259951e-07	ENSG00000087510, ENSG00000091831, ENSG00000131759, ENSG00000136997, ENSG00000137203, ENSG00000140009, ENSG00000159216, ENSG00000169083
GO:0003700	MF	e	DNA-binding transcription factor activity	8/8	1414/20424	5.181424667147956e-10	2	8	5.01872793259951e-07	ENSG00000087510, ENSG00000091831, ENSG00000131759, ENSG00000136997, ENSG00000137203, ENSG00000140009, ENSG00000159216, ENSG00000169083
GO:0000976	MF	e	transcription regulatory region sequence-specific DNA binding	8/8	1506/20424	8.589756524582625e-10	7	8	6.006465473089743e-07	ENSG00000087510, ENSG00000091831, ENSG00000131759, ENSG00000136997, ENSG00000137203, ENSG00000140009, ENSG00000159216, ENSG00000169083
GO:0001067	MF	e	regulatory region nucleic acid binding	8/8	1508/20424	8.681655649727071e-10	4	8	6.006465473089743e-07	ENSG00000087510, ENSG00000091831, ENSG00000131759, ENSG00000136997, ENSG00000137203, ENSG00000140009, ENSG00000159216, ENSG00000169083
GO:1990837	MF	e	sequence-specific double-stranded DNA binding	8/8	1563/20424	1.157039888275175e-09	6	8	7.004430223645842e-07	ENSG00000087510, ENSG00000091831, ENSG00000131759, ENSG00000136997, ENSG00000137203, ENSG00000140009, ENSG00000159216, ENSG00000169083
GO:0003690	MF	e	double-stranded DNA binding	8/8	1657/20424	1.847988680755942e-09	5	8	9.302142298326378e-07	ENSG00000087510, ENSG00000091831, ENSG00000131759, ENSG00000136997, ENSG00000137203, ENSG00000140009, ENSG00000159216, ENSG00000169083
GO:0043565	MF	e	sequence-specific DNA binding	8/8	1665/20424	1.920739685799376e-09	5	8	9.302142298326378e-07	ENSG00000087510, ENSG00000091831, ENSG00000131759, ENSG00000136997, ENSG00000137203, ENSG00000140009, ENSG00000159216, ENSG00000169083
GO:0004879	MF	e	nuclear receptor activity	4/8	53/20424	2.8063638187831824e-09	4	4	1.1326016645305794e-06	ENSG00000091831, ENSG00000131759, ENSG00000140009, ENSG00000169083
GO:0098531	MF	e	ligand-activated transcription factor activity	4/8	53/20424	2.8063638187831824e-09	3	4	1.1326016645305794e-06	ENSG00000091831, ENSG00000131759, ENSG00000140009, ENSG00000169083
GO:0001228	MF	e	DNA-binding transcription activator activity, RNA polymerase II-specific	6/8	456/20424	3.2323255028479576e-09	4	6	1.1782462603977837e-06	ENSG00000087510, ENSG00000091831, ENSG00000136997, ENSG00000137203, ENSG00000159216, ENSG00000169083
GO:0001216	MF	e	DNA-binding transcription activator activity	6/8	460/20424	3.406039158696876e-09	3	6	1.1782462603977837e-06	ENSG00000087510, ENSG00000091831, ENSG00000136997, ENSG00000137203, ENSG00000159216, ENSG00000169083
GO:0140110	MF	e	transcription regulator activity	8/8	1919/20424	5.9940976454086e-09	1	8	1.9352943264475903e-06	ENSG00000087510, ENSG00000091831, ENSG00000131759, ENSG00000136997, ENSG00000137203, ENSG00000140009, ENSG00000159216, ENSG00000169083
GO:0003677	MF	e	DNA binding	8/8	2473/20424	4.5744596064276844e-08	4	8	1.3846317421205798e-05	ENSG00000087510, ENSG00000091831, ENSG00000131759, ENSG00000136997, ENSG00000137203, ENSG00000140009, ENSG00000159216, ENSG00000169083
GO:0001221	MF	e	transcription coregulator binding	4/8	108/20424	5.091831513670216e-08	4	4	1.4505729423944034e-05	ENSG00000091831, ENSG00000131759, ENSG00000136997, ENSG00000169083
GO:0001223	MF	e	transcription coactivator binding	3/8	40/20424	3.870660723695118e-07	5	3	0.00010264191315369846	ENSG00000091831, ENSG00000131759, ENSG00000169083
GO:0030284	MF	e	estrogen receptor activity	2/8	3/20424	4.0268353291766893e-07	4	2	0.00010264191315369846	ENSG00000091831, ENSG00000140009
GO:0034056	MF	e	estrogen response element binding	2/8	4/20424	8.052093189089903e-07	10	2	0.000194981436573812	ENSG00000091831, ENSG00000140009
GO:0003676	MF	e	nucleic acid binding	8/8	3963/20424	1.9979804998002546e-06	3	8	0.00046077236002536344	ENSG00000087510, ENSG00000091831, ENSG00000131759, ENSG00000136997, ENSG00000137203, ENSG00000140009, ENSG00000159216, ENSG00000169083
GO:0001217	MF	e	DNA-binding transcription repressor activity	4/8	325/20424	4.189675287862103e-06	3	4	0.0009222998826870983	ENSG00000087510, ENSG00000131759, ENSG00000136997, ENSG00000137203
GO:0005496	MF	e	steroid binding	3/8	100/20424	6.265331873160248e-06	3	3	0.001319260967900656	ENSG00000091831, ENSG00000140009, ENSG00000169083
GO:0001091	MF	e	RNA polymerase II general transcription initiation factor binding	2/8	24/20424	3.689478105887594e-05	5	2	0.007147256986725447	ENSG00000091831, ENSG00000169083
GO:0003707	MF	e	steroid hormone receptor activity	2/8	24/20424	3.689478105887594e-05	3	2	0.007147256986725447	ENSG00000091831, ENSG00000140009
GO:0003682	MF	e	chromatin binding	4/8	581/20424	4.141986880708823e-05	2	4	0.007715247101258781	ENSG00000091831, ENSG00000131759, ENSG00000137203, ENSG00000169083
GO:0008134	MF	e	transcription factor binding	4/8	592/20424	4.4576997936429376e-05	3	4	0.007995792629856573	ENSG00000091831, ENSG00000131759, ENSG00000136997, ENSG00000169083
GO:1901363	MF	e	heterocyclic compound binding	8/8	5879/20424	4.697074290499411e-05	2	8	0.00812426099603166	ENSG00000087510, ENSG00000091831, ENSG00000131759, ENSG00000136997, ENSG00000137203, ENSG00000140009, ENSG00000159216, ENSG00000169083
GO:0097159	MF	e	organic cyclic compound binding	8/8	5956/20424	5.21271551355166e-05	2	8	0.008705234907631271	ENSG00000087510, ENSG00000091831, ENSG00000131759, ENSG00000136997, ENSG00000137203, ENSG00000140009, ENSG00000159216, ENSG00000169083
GO:0008289	MF	e	lipid binding	4/8	789/20424	0.00013661713221049576	2	4	0.022054559043181033	ENSG00000091831, ENSG00000131759, ENSG00000140009, ENSG00000169083
GO:0008270	MF	e	zinc ion binding	4/8	814/20424	0.00015418688239985593	6	4	0.024087970047177495	ENSG00000091831, ENSG00000131759, ENSG00000140009, ENSG00000169083
GO:0140296	MF	e	general transcription initiation factor binding	2/8	52/20424	0.00017628539046076838	4	2	0.026679692062546917	ENSG00000091831, ENSG00000169083
GO:0001227	MF	e	DNA-binding transcription repressor activity, RNA polymerase II-specific	3/8	321/20424	0.00020314373377338193	4	3	0.0298128818989239	ENSG00000087510, ENSG00000136997, ENSG00000137203
GO:0001098	MF	e	basal transcription machinery binding	2/8	60/20424	0.0002349443697599811	3	2	0.03250958807850253	ENSG00000091831, ENSG00000169083
GO:0001099	MF	e	basal RNA polymerase II transcription machinery binding	2/8	60/20424	0.0002349443697599811	4	2	0.03250958807850253	ENSG00000091831, ENSG00000169083
